"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010646","regulation of cell communication","62/227","326/2428",3.47525075121691e-09,4.20189409010771e-07,3.12938847549771e-07,"Tomosyn/GABA-B-R2/CG43102/RhoGEF64C/Fife/Dys/CG42684/pyd/rut/RasGAP1/spz3/Bili/RtGEF/CG43658/Pez/Pura/Ih/hpo/cv-c/Rab3-GEF/kuz/Efa6/bib/Shab/Nlg4/Nlg2/sif/Nlg3/bnl/RhoGEF3/Cdep/Sh/vn/Ptp10D/kek5/spdo/spri/CG7369/Rgl/Rim/dlg1/Atg9/cno/stg1/garz/dysc/Neto/Usp10/Gapvd1/kek6/wts/Prosap/ex/CG9098/Socs36E/kibra/scrib/PTP-ER/Shc/Itp-r83A/jeb/Wnk",62
"GO:0048468","cell development","67/227","368/2428",4.51527328415399e-09,5.00442788993734e-07,3.72708084244641e-07,"CG34401/mei-P26/aPKC/tau/RhoGEF64C/fry/sns/rut/RasGAP1/m/baz/hdc/Patronin/Pura/pyr/sas/hpo/cv-c/kuz/sdt/Wnt4/Toll-7/bib/grim/sif/sick/Spn/Sh/vn/Ptp10D/spri/tinc/Rim/ena/dlg1/Atg9/18w/lva/Sema1a/garz/ths/gukh/fog/Liprin-gamma/Tollo/SP2353/stan/dysc/if/PDZ-GEF/wts/Prosap/robo3/ex/Socs36E/kibra/Dscam2/C3G/IP3K2/scrib/LIMK1/Shc/Itp-r83A/robo2/Afti/jeb/Wnk",67
"GO:0023051","regulation of signaling","62/227","329/2428",5.13341695599376e-09,5.25188042420901e-07,3.91137275756286e-07,"Tomosyn/GABA-B-R2/CG43102/RhoGEF64C/Fife/Dys/CG42684/pyd/rut/RasGAP1/spz3/Bili/RtGEF/CG43658/Pez/Pura/Ih/hpo/cv-c/Rab3-GEF/kuz/Efa6/bib/Shab/Nlg4/Nlg2/sif/Nlg3/bnl/RhoGEF3/Cdep/Sh/vn/Ptp10D/kek5/spdo/spri/CG7369/Rgl/Rim/dlg1/Atg9/cno/stg1/garz/dysc/Neto/Usp10/Gapvd1/kek6/wts/Prosap/ex/CG9098/Socs36E/kibra/scrib/PTP-ER/Shc/Itp-r83A/jeb/Wnk",62
"GO:0030030","cell projection organization","47/227","217/2428",6.17602088782521e-09,5.86721984343395e-07,4.36965086875453e-07,"CG34401/aPKC/tau/RhoGEF64C/fry/Myo10A/rut/f/baz/hdc/Patronin/Pura/sas/cv-c/kuz/Wnt4/Toll-7/sif/sick/bnl/Spn/Sh/vn/Ptp10D/spri/ena/lva/Sema1a/ths/gukh/fog/Liprin-gamma/stan/dysc/if/Gorab/PDZ-GEF/wts/Prosap/robo3/Dscam2/scrib/LIMK1/Shc/robo2/jeb/Wnk",47
"GO:0032989","cellular component morphogenesis","47/227","222/2428",1.36207386935157e-08,1.20770549749173e-06,8.99446674427949e-07,"CG34401/aPKC/tau/RhoGEF64C/fry/pyd/rut/m/baz/hdc/Pura/sas/cv-c/Ankle2/kuz/Wnt4/Toll-7/sif/sick/bnl/Sh/Ptp10D/spri/ena/cno/lva/Sema1a/garz/ths/gukh/fog/Liprin-gamma/stan/dysc/if/PDZ-GEF/wts/Prosap/robo3/Dscam2/C3G/scrib/LIMK1/Shc/robo2/jeb/Wnk",47
"GO:0120036","plasma membrane bounded cell projection organization","45/227","210/2428",2.00181399008326e-08,1.66400787925671e-06,1.23928089780813e-06,"CG34401/aPKC/tau/RhoGEF64C/fry/Myo10A/rut/f/baz/hdc/Patronin/Pura/sas/cv-c/kuz/Wnt4/Toll-7/sif/sick/bnl/Spn/Sh/Ptp10D/spri/ena/lva/Sema1a/gukh/fog/Liprin-gamma/stan/dysc/if/Gorab/PDZ-GEF/wts/Prosap/robo3/Dscam2/scrib/LIMK1/Shc/robo2/jeb/Wnk",45
"GO:0051239","regulation of multicellular organismal process","50/227","252/2428",4.24241710216634e-08,3.31906749757719e-06,2.47189751897122e-06,"CG34401/aPKC/Hk/fry/pyd/rut/wake/RasGAP1/RtGEF/5-HT1A/m/baz/hdc/Ih/pyr/hpo/cv-c/kuz/Wnt4/Shab/btsz/sif/bnl/Spn/Sh/vn/Proc/spri/tinc/ena/dlg1/cno/lva/Sema1a/Liprin-gamma/stan/dysc/PDZ-GEF/wts/Prosap/PIP5K59B/ex/Socs36E/kibra/scrib/LIMK1/Shc/Itp-r83A/hwt/robo2",50
"GO:0048729","tissue morphogenesis","41/227","187/2428",4.86383374648166e-08,3.53033855044045e-06,2.62924303598295e-06,"aPKC/RhoGEF64C/fry/Dys/Myo10A/pyd/RasGAP1/f/CG43658/m/baz/hdc/Pura/pyr/hpo/cv-c/sdt/Wnt4/bib/btsz/MYPT-75D/bnl/vn/Ptp10D/RhoGAP19D/ena/dlg1/18w/cno/ths/fog/Tollo/stan/if/PDZ-GEF/Socs36E/scrib/LIMK1/Shc/hwt/jeb",41
"GO:0048666","neuron development","45/227","216/2428",5.0433407863435e-08,3.53033855044045e-06,2.62924303598295e-06,"CG34401/tau/RhoGEF64C/fry/rut/baz/hdc/Patronin/Pura/sas/cv-c/kuz/sdt/Wnt4/Toll-7/sif/sick/Spn/Sh/Ptp10D/spri/tinc/Rim/ena/lva/Sema1a/gukh/fog/Liprin-gamma/Tollo/SP2353/stan/dysc/if/PDZ-GEF/wts/Prosap/robo3/Dscam2/LIMK1/Shc/robo2/Afti/jeb/Wnk",45
"GO:0009888","tissue development","52/227","271/2428",6.99461730316913e-08,4.65142050660747e-06,3.46417625383271e-06,"aPKC/RhoGEF64C/pico/fry/Dys/Myo10A/pyd/RasGAP1/f/CG43658/m/baz/hdc/Pura/pyr/hpo/cv-c/kuz/sdt/Wnt4/bib/btsz/MYPT-75D/bnl/vn/Ptp10D/spri/RhoGAP19D/ena/dlg1/18w/cno/Sema1a/garz/ths/fog/Tollo/SP2353/stan/if/PDZ-GEF/wts/ex/Socs36E/kibra/scrib/LIMK1/Shc/hwt/robo2/jeb/Wnk",52
"GO:0048858","cell projection morphogenesis","37/227","162/2428",7.90124643447916e-08,5.0041227418368e-06,3.72685358137589e-06,"CG34401/tau/RhoGEF64C/fry/rut/hdc/Pura/sas/cv-c/kuz/Wnt4/Toll-7/sif/sick/bnl/Sh/Ptp10D/spri/ena/lva/Sema1a/ths/gukh/fog/Liprin-gamma/stan/dysc/if/wts/Prosap/robo3/Dscam2/LIMK1/Shc/robo2/jeb/Wnk",37
"GO:0032990","cell part morphogenesis","37/227","165/2428",1.32211394961423e-07,7.99277978630423e-06,5.95267572529662e-06,"CG34401/tau/RhoGEF64C/fry/rut/hdc/Pura/sas/cv-c/kuz/Wnt4/Toll-7/sif/sick/bnl/Sh/Ptp10D/spri/ena/lva/Sema1a/ths/gukh/fog/Liprin-gamma/stan/dysc/if/wts/Prosap/robo3/Dscam2/LIMK1/Shc/robo2/jeb/Wnk",37
"GO:0048518","positive regulation of biological process","60/227","342/2428",1.692964193004e-07,9.78974946389268e-06,7.29098080373804e-06,"aPKC/CG43102/RhoGEF64C/pico/Hk/fry/Fife/lap/pyd/wake/RasGAP1/RtGEF/CG43658/Pez/Pura/Ih/pyr/hpo/cv-c/Ankle2/Rab3-GEF/kuz/Efa6/sdt/Toll-7/bib/grim/Shab/btsz/sif/bnl/Sh/vn/Proc/spdo/spri/CG7369/ena/dlg1/Atg9/lva/Sema1a/stg1/Sec16/stan/dysc/Usp10/Gorab/wts/Prosap/PIP5K59B/ex/CG9098/Socs36E/kibra/Shc/Itp-r83A/robo2/jeb/Wnk",60
"GO:0120039","plasma membrane bounded cell projection morphogenesis","36/227","160/2428",1.83354861508298e-07,9.82600264658546e-06,7.31798060184956e-06,"CG34401/tau/RhoGEF64C/fry/rut/hdc/Pura/sas/cv-c/kuz/Wnt4/Toll-7/sif/sick/bnl/Sh/Ptp10D/spri/ena/lva/Sema1a/gukh/fog/Liprin-gamma/stan/dysc/if/wts/Prosap/robo3/Dscam2/LIMK1/Shc/robo2/jeb/Wnk",36
"GO:0031175","neuron projection development","37/227","167/2428",1.84699297868148e-07,9.82600264658546e-06,7.31798060184956e-06,"CG34401/tau/RhoGEF64C/fry/rut/hdc/Patronin/Pura/sas/cv-c/kuz/Wnt4/Toll-7/sif/sick/Spn/Sh/Ptp10D/spri/ena/lva/Sema1a/gukh/fog/Liprin-gamma/stan/dysc/if/wts/Prosap/robo3/Dscam2/LIMK1/Shc/robo2/jeb/Wnk",37
"GO:0002009","morphogenesis of an epithelium","38/227","180/2428",4.71297623710981e-07,2.32749397251175e-05,1.73341656361975e-05,"aPKC/RhoGEF64C/fry/Dys/Myo10A/pyd/RasGAP1/f/CG43658/m/baz/hdc/Pura/hpo/cv-c/sdt/Wnt4/bib/btsz/MYPT-75D/bnl/vn/Ptp10D/RhoGAP19D/ena/dlg1/18w/cno/fog/Tollo/stan/if/PDZ-GEF/Socs36E/scrib/LIMK1/Shc/hwt",38
"GO:0048667","cell morphogenesis involved in neuron differentiation","35/227","159/2428",4.94434850817701e-07,2.32749397251175e-05,1.73341656361975e-05,"CG34401/tau/RhoGEF64C/fry/rut/baz/hdc/sas/cv-c/kuz/Wnt4/Toll-7/sif/sick/Sh/Ptp10D/spri/ena/lva/Sema1a/gukh/fog/Liprin-gamma/stan/dysc/if/wts/Prosap/robo3/Dscam2/LIMK1/Shc/robo2/jeb/Wnk",35
"GO:0048812","neuron projection morphogenesis","35/227","159/2428",4.94434850817701e-07,2.32749397251175e-05,1.73341656361975e-05,"CG34401/tau/RhoGEF64C/fry/rut/hdc/Pura/sas/cv-c/kuz/Wnt4/Toll-7/sif/sick/Sh/Ptp10D/spri/ena/lva/Sema1a/gukh/fog/Liprin-gamma/stan/dysc/if/wts/Prosap/robo3/Dscam2/LIMK1/Shc/robo2/jeb/Wnk",35
"GO:0046578","regulation of Ras protein signal transduction","18/227","53/2428",5.07498685735644e-07,2.32749397251175e-05,1.73341656361975e-05,"CG43102/RhoGEF64C/CG42684/RtGEF/CG43658/Pura/cv-c/Rab3-GEF/Efa6/sif/RhoGEF3/Cdep/spri/CG7369/Rgl/garz/Gapvd1/CG9098",18
"GO:0045165","cell fate commitment","21/227","70/2428",5.93567678071943e-07,2.63148337278561e-05,1.95981468444105e-05,"aPKC/pyd/wake/RasGAP1/baz/Patronin/pyr/hpo/kuz/Wnt4/bib/Wnt10/vn/dlg1/ths/stan/wts/Socs36E/scrib/robo2/jeb",21
"GO:1902531","regulation of intracellular signal transduction","32/227","140/2428",6.63338415718544e-07,2.79204364445501e-05,2.07939301102664e-05,"CG43102/RhoGEF64C/CG42684/rut/RtGEF/CG43658/Pez/Pura/cv-c/Rab3-GEF/Efa6/sif/bnl/RhoGEF3/Cdep/vn/spri/CG7369/Rgl/dlg1/Atg9/cno/garz/Gapvd1/ex/CG9098/Socs36E/kibra/scrib/PTP-ER/Shc/jeb",32
"GO:0060429","epithelium development","47/227","250/2428",6.71769899417747e-07,2.79204364445501e-05,2.07939301102664e-05,"aPKC/RhoGEF64C/pico/fry/Dys/Myo10A/pyd/RasGAP1/f/CG43658/m/baz/hdc/Pura/hpo/cv-c/kuz/sdt/Wnt4/bib/btsz/MYPT-75D/bnl/vn/Ptp10D/spri/RhoGAP19D/ena/dlg1/18w/cno/garz/fog/Tollo/stan/if/PDZ-GEF/wts/ex/Socs36E/kibra/scrib/LIMK1/Shc/hwt/robo2/Wnk",47
"GO:0050793","regulation of developmental process","43/227","221/2428",8.34074201505168e-07,3.36157178182386e-05,2.50355286639988e-05,"CG34401/aPKC/pico/fry/pyd/RasGAP1/RtGEF/m/baz/hdc/pyr/hpo/cv-c/kuz/Wnt4/btsz/sif/bnl/Spn/vn/spri/tinc/ena/dlg1/cno/lva/Sema1a/fog/Liprin-gamma/stan/dysc/PDZ-GEF/wts/Prosap/PIP5K59B/ex/Socs36E/kibra/scrib/LIMK1/Shc/hwt/robo2",43
"GO:0000904","cell morphogenesis involved in differentiation","37/227","178/2428",1.03208740307763e-06,3.99960602369794e-05,2.97873309719016e-05,"CG34401/aPKC/tau/RhoGEF64C/fry/rut/m/baz/hdc/sas/cv-c/kuz/Wnt4/Toll-7/sif/sick/Sh/Ptp10D/spri/ena/lva/Sema1a/gukh/fog/Liprin-gamma/stan/dysc/if/wts/Prosap/robo3/Dscam2/LIMK1/Shc/robo2/jeb/Wnk",37
"GO:0001708","cell fate specification","11/227","22/2428",1.05252790097314e-06,3.99960602369794e-05,2.97873309719016e-05,"pyd/pyr/hpo/bib/vn/dlg1/ths/wts/scrib/robo2/jeb",11
"GO:0051056","regulation of small GTPase mediated signal transduction","18/227","56/2428",1.28821710034997e-06,4.75924650962629e-05,3.54448038429627e-05,"CG43102/RhoGEF64C/CG42684/RtGEF/CG43658/Pura/cv-c/Rab3-GEF/Efa6/sif/RhoGEF3/Cdep/spri/CG7369/Rgl/garz/Gapvd1/CG9098",18
"GO:0035556","intracellular signal transduction","50/227","280/2428",1.42819534640932e-06,5.1337832722281e-05,3.82341912082837e-05,"aPKC/CG43102/RhoGEF64C/CG42684/rut/RasGAP1/RtGEF/CG43658/CG14408/Pez/CG42450/Pura/hpo/cv-c/Rab3-GEF/Efa6/grim/sif/Dgk/Rgk1/bnl/RhoGEF3/Spn/Cdep/vn/spri/RhoGAP19D/CG7369/Rgl/CG34357/dlg1/Atg9/CG42260/cno/garz/Gyc88E/Rgk3/Gapvd1/PDZ-GEF/wts/ex/CG9098/Socs36E/kibra/C3G/scrib/PTP-ER/Shc/jeb/Wnk",50
"GO:2000026","regulation of multicellular organismal development","38/227","188/2428",1.51990475009494e-06,5.31966662533229e-05,3.96185698016437e-05,"CG34401/aPKC/fry/pyd/RasGAP1/m/baz/hdc/pyr/hpo/cv-c/kuz/sif/bnl/Spn/vn/spri/tinc/ena/dlg1/cno/lva/Sema1a/Liprin-gamma/stan/dysc/PDZ-GEF/wts/Prosap/PIP5K59B/ex/Socs36E/kibra/scrib/LIMK1/Shc/hwt/robo2",38
"GO:0009966","regulation of signal transduction","48/227","267/2428",2.00285714007757e-06,6.83025640077734e-05,5.08687872824019e-05,"CG43102/RhoGEF64C/CG42684/pyd/rut/RasGAP1/spz3/Bili/RtGEF/CG43658/Pez/Pura/hpo/cv-c/Rab3-GEF/kuz/Efa6/bib/sif/bnl/RhoGEF3/Cdep/vn/Ptp10D/kek5/spdo/spri/CG7369/Rgl/dlg1/Atg9/cno/stg1/garz/Neto/Usp10/Gapvd1/wts/Prosap/ex/CG9098/Socs36E/kibra/scrib/PTP-ER/Shc/jeb/Wnk",48
"GO:0048522","positive regulation of cellular process","51/227","293/2428",2.46587576325472e-06,8.19903691282194e-05,6.10628708742813e-05,"aPKC/CG43102/RhoGEF64C/pico/fry/Fife/lap/pyd/RasGAP1/RtGEF/CG43658/Pez/Pura/pyr/hpo/cv-c/Ankle2/Rab3-GEF/kuz/Efa6/sdt/Toll-7/bib/grim/sif/bnl/vn/spdo/spri/CG7369/ena/dlg1/Atg9/lva/Sema1a/stg1/stan/Usp10/Gorab/wts/Prosap/PIP5K59B/ex/CG9098/Socs36E/kibra/Shc/Itp-r83A/robo2/jeb/Wnk",51
"GO:0050767","regulation of neurogenesis","21/227","76/2428",2.67212059989067e-06,8.66809853135267e-05,6.45562383696309e-05,"CG34401/aPKC/fry/RasGAP1/hdc/pyr/hpo/cv-c/kuz/sif/tinc/lva/Sema1a/stan/PDZ-GEF/wts/Prosap/Socs36E/kibra/LIMK1/Shc",21
"GO:0048583","regulation of response to stimulus","55/227","330/2428",3.74988895292109e-06,0.000118746483509168,8.8437230694204e-05,"CG34401/CG43102/RhoGEF64C/CG42684/pyd/rut/RasGAP1/spz3/Bili/RtGEF/CG43658/Pez/Pura/Ih/hpo/cv-c/Rab3-GEF/kuz/Efa6/Toll-7/bib/sif/dnr1/bnl/RhoGEF3/Cdep/vn/Ptp10D/kek5/spdo/spri/CG7369/Rgl/dlg1/Atg9/cno/Sema1a/stg1/garz/SP2353/stan/Neto/Usp10/Gapvd1/wts/Prosap/ex/CG9098/Socs36E/kibra/scrib/PTP-ER/Shc/jeb/Wnk",55
"GO:0001654","eye development","29/227","131/2428",4.71938390516648e-06,0.000139484013197143,0.000103881643386238,"aPKC/tau/fry/sns/pyd/RasGAP1/X11L/hpo/Efa6/Wnt4/sif/bnl/tinc/ena/cno/SP2353/stan/dysc/PDZ-GEF/wts/ex/Socs36E/kibra/scrib/LIMK1/Shc/Nckx30C/Afti/jeb",29
"GO:0048880","sensory system development","29/227","131/2428",4.71938390516648e-06,0.000139484013197143,0.000103881643386238,"aPKC/tau/fry/sns/pyd/RasGAP1/X11L/hpo/Efa6/Wnt4/sif/bnl/tinc/ena/cno/SP2353/stan/dysc/PDZ-GEF/wts/ex/Socs36E/kibra/scrib/LIMK1/Shc/Nckx30C/Afti/jeb",29
"GO:0150063","visual system development","29/227","131/2428",4.71938390516648e-06,0.000139484013197143,0.000103881643386238,"aPKC/tau/fry/sns/pyd/RasGAP1/X11L/hpo/Efa6/Wnt4/sif/bnl/tinc/ena/cno/SP2353/stan/dysc/PDZ-GEF/wts/ex/Socs36E/kibra/scrib/LIMK1/Shc/Nckx30C/Afti/jeb",29
"GO:0051960","regulation of nervous system development","27/227","118/2428",5.33196259921858e-06,0.000153364132408861,0.000114218954172329,"CG34401/aPKC/fry/RasGAP1/hdc/pyr/hpo/cv-c/kuz/sif/Spn/tinc/ena/dlg1/lva/Sema1a/Liprin-gamma/stan/dysc/PDZ-GEF/wts/Prosap/PIP5K59B/Socs36E/kibra/LIMK1/Shc",27
"GO:0001667","ameboidal-type cell migration","20/227","73/2428",5.41963475429808e-06,0.000153364132408861,0.000114218954172329,"baz/pyr/hpo/kuz/bnl/vn/spri/ena/18w/Sema1a/ths/fog/if/wts/ex/Socs36E/kibra/Shc/robo2/jeb",20
"GO:0007264","small GTPase mediated signal transduction","23/227","92/2428",5.77291545111915e-06,0.00015995786562476,0.000119129680690858,"CG43102/RhoGEF64C/CG42684/RtGEF/CG43658/Pura/cv-c/Rab3-GEF/Efa6/sif/Rgk1/RhoGEF3/Cdep/spri/RhoGAP19D/CG7369/Rgl/garz/Rgk3/Gapvd1/PDZ-GEF/CG9098/C3G",23
"GO:0022603","regulation of anatomical structure morphogenesis","22/227","86/2428",6.22027617764511e-06,0.000168836067678939,0.000125741780519099,"CG34401/aPKC/fry/pyd/RasGAP1/m/baz/cv-c/kuz/sif/tinc/cno/lva/Sema1a/fog/stan/PDZ-GEF/wts/Socs36E/LIMK1/Shc/hwt",22
"GO:0060284","regulation of cell development","24/227","100/2428",7.7180115240918e-06,0.000205299106540842,0.000152897870403587,"CG34401/aPKC/fry/RasGAP1/hdc/pyr/hpo/cv-c/kuz/sif/vn/spri/tinc/dlg1/lva/Sema1a/stan/PDZ-GEF/wts/Prosap/Socs36E/kibra/LIMK1/Shc",24
"GO:0034333","adherens junction assembly","7/227","11/2428",1.35971991600775e-05,0.000354593625154963,0.000264085952727203,"aPKC/sns/pyd/baz/sdt/PDZ-GEF/scrib",7
"GO:0046530","photoreceptor cell differentiation","18/227","65/2428",1.39296244554475e-05,0.000356276933187406,0.000265339607542025,"tau/fry/RasGAP1/baz/hpo/sdt/tinc/SP2353/stan/dysc/PDZ-GEF/wts/ex/Socs36E/scrib/Shc/Afti/jeb",18
"GO:0007423","sensory organ development","31/227","153/2428",1.5229510129124e-05,0.000382174499466697,0.000284626991688296,"aPKC/tau/fry/sns/pyd/RasGAP1/f/X11L/hpo/Efa6/Wnt4/sif/bnl/spdo/tinc/ena/cno/SP2353/stan/dysc/PDZ-GEF/wts/ex/Socs36E/kibra/scrib/LIMK1/Shc/Nckx30C/Afti/jeb",31
"GO:0045595","regulation of cell differentiation","25/227","111/2428",1.64970757279081e-05,0.00040631686515033,0.000302607178556755,"CG34401/aPKC/fry/RasGAP1/hdc/pyr/hpo/cv-c/kuz/sif/vn/spri/tinc/dlg1/lva/Sema1a/stan/PDZ-GEF/wts/Prosap/ex/Socs36E/kibra/LIMK1/Shc",25
"GO:0007265","Ras protein signal transduction","20/227","80/2428",2.44027952702572e-05,0.000590103958353492,0.000439483834436593,"CG43102/RhoGEF64C/CG42684/RtGEF/CG43658/Pura/cv-c/Rab3-GEF/Efa6/sif/RhoGEF3/Cdep/spri/RhoGAP19D/CG7369/Rgl/garz/Gapvd1/CG9098/C3G",20
"GO:0090130","tissue migration","18/227","68/2428",2.75127221989625e-05,0.00065342715222536,0.000486644202804957,"baz/pyr/hpo/kuz/bnl/vn/spri/ena/18w/fog/if/wts/ex/Socs36E/kibra/Shc/robo2/jeb",18
"GO:0007409","axonogenesis","28/227","137/2428",3.47684879132443e-05,0.000811264717975701,0.000604194776110119,"CG34401/RhoGEF64C/rut/hdc/sas/kuz/Wnt4/Toll-7/sif/sick/Sh/Ptp10D/spri/ena/Sema1a/gukh/fog/Liprin-gamma/stan/dysc/if/robo3/Dscam2/LIMK1/Shc/robo2/jeb/Wnk",28
