"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022607","cellular component assembly","3/10","279/2428",0.0977358334913626,0.384947036356839,0.384947036356839,"Atg4a/CG5037/IFT43",3
"GO:0007033","vacuole organization","1/10","25/2428",0.0984975247182033,0.384947036356839,0.384947036356839,"Atg4a",1
"GO:0010970","transport along microtubule","1/10","25/2428",0.0984975247182033,0.384947036356839,0.384947036356839,"IFT43",1
"GO:0046148","pigment biosynthetic process","1/10","25/2428",0.0984975247182033,0.384947036356839,0.384947036356839,"CG5037",1
"GO:0071482","cellular response to light stimulus","1/10","25/2428",0.0984975247182033,0.384947036356839,0.384947036356839,"trp",1
"GO:0099111","microtubule-based transport","1/10","25/2428",0.0984975247182033,0.384947036356839,0.384947036356839,"IFT43",1
"GO:0055114","oxidation-reduction process","2/10","132/2428",0.0991593165472078,0.384947036356839,0.384947036356839,"Pxn/CG5037",2
"GO:0030705","cytoskeleton-dependent intracellular transport","1/10","26/2428",0.102249095568315,0.384947036356839,0.384947036356839,"IFT43",1
"GO:0008306","associative learning","1/10","27/2428",0.105986609741636,0.384947036356839,0.384947036356839,"trp",1
"GO:0048871","multicellular organismal homeostasis","1/10","27/2428",0.105986609741636,0.384947036356839,0.384947036356839,"trp",1
"GO:0070588","calcium ion transmembrane transport","1/10","27/2428",0.105986609741636,0.384947036356839,0.384947036356839,"trp",1
"GO:0071478","cellular response to radiation","1/10","27/2428",0.105986609741636,0.384947036356839,0.384947036356839,"trp",1
"GO:0044085","cellular component biogenesis","3/10","290/2428",0.10709509518432,0.384947036356839,0.384947036356839,"Atg4a/CG5037/IFT43",3
"GO:0006091","generation of precursor metabolites and energy","1/10","28/2428",0.10971011407424,0.384947036356839,0.384947036356839,"CG5037",1
"GO:0007018","microtubule-based movement","1/10","29/2428",0.113419655265598,0.384947036356839,0.384947036356839,"IFT43",1
"GO:0051188","cofactor biosynthetic process","1/10","29/2428",0.113419655265598,0.384947036356839,0.384947036356839,"CG5037",1
"GO:0007612","learning","1/10","31/2428",0.12079703434147,0.384947036356839,0.384947036356839,"trp",1
"GO:0050954","sensory perception of mechanical stimulus","1/10","31/2428",0.12079703434147,0.384947036356839,0.384947036356839,"trp",1
"GO:0006874","cellular calcium ion homeostasis","1/10","33/2428",0.128119117845865,0.384947036356839,0.384947036356839,"trp",1
"GO:0042048","olfactory behavior","1/10","33/2428",0.128119117845865,0.384947036356839,0.384947036356839,"trp",1
"GO:0071214","cellular response to abiotic stimulus","1/10","33/2428",0.128119117845865,0.384947036356839,0.384947036356839,"trp",1
"GO:0104004","cellular response to environmental stimulus","1/10","33/2428",0.128119117845865,0.384947036356839,0.384947036356839,"trp",1
"GO:0120031","plasma membrane bounded cell projection assembly","1/10","33/2428",0.128119117845865,0.384947036356839,0.384947036356839,"IFT43",1
"GO:0006816","calcium ion transport","1/10","34/2428",0.131759539065716,0.384947036356839,0.384947036356839,"trp",1
"GO:0006888","ER to Golgi vesicle-mediated transport","1/10","34/2428",0.131759539065716,0.384947036356839,0.384947036356839,"CG3104",1
"GO:0006979","response to oxidative stress","1/10","34/2428",0.131759539065716,0.384947036356839,0.384947036356839,"Pxn",1
"GO:0007602","phototransduction","1/10","34/2428",0.131759539065716,0.384947036356839,0.384947036356839,"trp",1
"GO:0055074","calcium ion homeostasis","1/10","34/2428",0.131759539065716,0.384947036356839,0.384947036356839,"trp",1
"GO:0072503","cellular divalent inorganic cation homeostasis","1/10","35/2428",0.135386274491506,0.384947036356839,0.384947036356839,"trp",1
"GO:0007635","chemosensory behavior","1/10","36/2428",0.138999369875997,0.384947036356839,0.384947036356839,"trp",1
"GO:0010506","regulation of autophagy","1/10","36/2428",0.138999369875997,0.384947036356839,0.384947036356839,"Atg4a",1
"GO:0051235","maintenance of location","1/10","37/2428",0.142598870838054,0.384947036356839,0.384947036356839,"trp",1
"GO:0072507","divalent inorganic cation homeostasis","1/10","37/2428",0.142598870838054,0.384947036356839,0.384947036356839,"trp",1
"GO:0009583","detection of light stimulus","1/10","38/2428",0.146184822862988,0.384947036356839,0.384947036356839,"trp",1
"GO:0030031","cell projection assembly","1/10","39/2428",0.149757271302892,0.384947036356839,0.384947036356839,"IFT43",1
"GO:0006875","cellular metal ion homeostasis","1/10","40/2428",0.15331626137697,0.384947036356839,0.384947036356839,"trp",1
"GO:0016236","macroautophagy","1/10","40/2428",0.15331626137697,0.384947036356839,0.384947036356839,"Atg4a",1
"GO:0070838","divalent metal ion transport","1/10","41/2428",0.156861838171873,0.384947036356839,0.384947036356839,"trp",1
"GO:0072511","divalent inorganic cation transport","1/10","41/2428",0.156861838171873,0.384947036356839,0.384947036356839,"trp",1
"GO:0007005","mitochondrion organization","1/10","43/2428",0.163912931610009,0.384947036356839,0.384947036356839,"trp",1
"GO:0009581","detection of external stimulus","1/10","43/2428",0.163912931610009,0.384947036356839,0.384947036356839,"trp",1
"GO:0009582","detection of abiotic stimulus","1/10","43/2428",0.163912931610009,0.384947036356839,0.384947036356839,"trp",1
"GO:0006996","organelle organization","3/10","356/2428",0.170751836890346,0.39502290623886,0.395022906238861,"trp/Atg4a/IFT43",3
"GO:0055065","metal ion homeostasis","1/10","47/2428",0.17785612831345,0.405407351302718,0.405407351302718,"trp",1
"GO:0031329","regulation of cellular catabolic process","1/10","50/2428",0.188175805875206,0.408426402510021,0.408426402510021,"Atg4a",1
"GO:0051606","detection of stimulus","1/10","50/2428",0.188175805875206,0.408426402510021,0.408426402510021,"trp",1
"GO:0030003","cellular cation homeostasis","1/10","51/2428",0.191589700720137,0.408426402510021,0.408426402510021,"trp",1
"GO:0060249","anatomical structure homeostasis","1/10","51/2428",0.191589700720137,0.408426402510021,0.408426402510021,"trp",1
"GO:0046483","heterocycle metabolic process","2/10","198/2428",0.193416559144321,0.408426402510021,0.408426402510021,"CG5037/Ugt35A1",2
"GO:0006873","cellular ion homeostasis","1/10","52/2428",0.194990669585429,0.408426402510021,0.408426402510021,"trp",1
"GO:0042440","pigment metabolic process","1/10","53/2428",0.198378755992898,0.409982762385322,0.409982762385322,"CG5037",1
"GO:0055082","cellular chemical homeostasis","1/10","55/2428",0.205116454880584,0.418329611927508,0.418329611927508,"trp",1
"GO:0009894","regulation of catabolic process","1/10","56/2428",0.208466153764358,0.419639660175007,0.419639660175007,"Atg4a",1
"GO:0098771","inorganic ion homeostasis","1/10","58/2428",0.215127465465388,0.422257507057957,0.422257507057957,"trp",1
"GO:0055080","cation homeostasis","1/10","59/2428",0.21843916392334,0.422257507057957,0.422257507057957,"trp",1
"GO:0006914","autophagy","1/10","62/2428",0.228298940917973,0.422257507057957,0.422257507057957,"Atg4a",1
"GO:0009416","response to light stimulus","1/10","62/2428",0.228298940917973,0.422257507057957,0.422257507057957,"trp",1
"GO:0061919","process utilizing autophagic mechanism","1/10","62/2428",0.228298940917973,0.422257507057957,0.422257507057957,"Atg4a",1
"GO:0007611","learning or memory","1/10","63/2428",0.231560568386621,0.422257507057957,0.422257507057957,"trp",1
"GO:0050801","ion homeostasis","1/10","63/2428",0.231560568386621,0.422257507057957,0.422257507057957,"trp",1
"GO:0050890","cognition","1/10","63/2428",0.231560568386621,0.422257507057957,0.422257507057957,"trp",1
"GO:0006725","cellular aromatic compound metabolic process","2/10","228/2428",0.240258587763505,0.433024198876084,0.433024198876084,"CG5037/Ugt35A1",2
"GO:0009314","response to radiation","1/10","68/2428",0.247683362245817,0.441274955725307,0.441274955725307,"trp",1
"GO:0046907","intracellular transport","2/10","235/2428",0.25137649218383,0.442765412369245,0.442765412369245,"CG3104/IFT43",2
"GO:0055085","transmembrane transport","2/10","238/2428",0.256156497414039,0.44517205515789,0.44517205515789,"trp/CG10444",2
"GO:0098662","inorganic cation transmembrane transport","1/10","72/2428",0.260361684921306,0.44517205515789,0.44517205515789,"trp",1
"GO:0016192","vesicle-mediated transport","2/10","245/2428",0.267339187654991,0.44517205515789,0.44517205515789,"Pxn/CG3104",2
"GO:1901360","organic cyclic compound metabolic process","2/10","246/2428",0.268939629860985,0.44517205515789,0.44517205515789,"CG5037/Ugt35A1",2
"GO:0034622","cellular protein-containing complex assembly","1/10","76/2428",0.272847388645159,0.44517205515789,0.44517205515789,"CG5037",1
"GO:0048193","Golgi vesicle transport","1/10","76/2428",0.272847388645159,0.44517205515789,0.44517205515789,"CG3104",1
"GO:0051186","cofactor metabolic process","1/10","76/2428",0.272847388645159,0.44517205515789,0.44517205515789,"CG5037",1
"GO:0055086","nucleobase-containing small molecule metabolic process","1/10","77/2428",0.275939023897518,0.4455265490012,0.4455265490012,"Ugt35A1",1
"GO:0019725","cellular homeostasis","1/10","80/2428",0.285143079082016,0.450991604670536,0.450991604670536,"trp",1
"GO:0098660","inorganic ion transmembrane transport","1/10","80/2428",0.285143079082016,0.450991604670536,0.450991604670536,"trp",1
"GO:0098655","cation transmembrane transport","1/10","83/2428",0.29424170072787,0.460681450634543,0.460681450634543,"trp",1
"GO:0006897","endocytosis","1/10","86/2428",0.303235963763441,0.470015743833333,0.470015743833333,"Pxn",1
"GO:0006950","response to stress","2/10","277/2428",0.31873395910613,0.482620377472614,0.482620377472614,"trp/Pxn",2
"GO:0030001","metal ion transport","1/10","92/2428",0.320915665782894,0.482620377472614,0.482620377472614,"trp",1
"GO:0048878","chemical homeostasis","1/10","92/2428",0.320915665782894,0.482620377472614,0.482620377472614,"trp",1
"GO:0065003","protein-containing complex assembly","1/10","93/2428",0.323822704884851,0.482620377472614,0.482620377472614,"CG5037",1
"GO:0007017","microtubule-based process","1/10","95/2428",0.329603206909555,0.486557114961724,0.486557114961724,"IFT43",1
"GO:0007600","sensory perception","1/10","98/2428",0.338190593857294,0.489702128045095,0.489702128045095,"trp",1
"GO:0098657","import into cell","1/10","99/2428",0.341030977574644,0.489702128045095,0.489702128045095,"Pxn",1
"GO:0051649","establishment of localization in cell","2/10","291/2428",0.34121180534755,0.489702128045095,0.489702128045095,"CG3104/IFT43",2
"GO:0034641","cellular nitrogen compound metabolic process","2/10","295/2428",0.34761892965274,0.494320496295181,0.494320496295181,"CG5037/Ugt35A1",2
"GO:0019438","aromatic compound biosynthetic process","1/10","111/2428",0.374270149284432,0.525423514211042,0.525423514211042,"CG5037",1
"GO:0033554","cellular response to stress","1/10","112/2428",0.376970752869739,0.525423514211042,0.525423514211042,"trp",1
"GO:0018130","heterocycle biosynthetic process","1/10","113/2428",0.379660861881527,0.525423514211042,0.525423514211042,"CG5037",1
"GO:0043933","protein-containing complex subunit organization","1/10","117/2428",0.390317075876483,0.535390679299601,0.535390679299601,"CG5037",1
"GO:0009628","response to abiotic stimulus","1/10","119/2428",0.395583153160044,0.537854287191288,0.537854287191288,"trp",1
"GO:0070887","cellular response to chemical stimulus","1/10","123/2428",0.405992674971115,0.547207518439329,0.547207518439329,"trp",1
"GO:0034220","ion transmembrane transport","1/10","128/2428",0.418777549998918,0.559573450429589,0.559573450429589,"trp",1
"GO:1901362","organic cyclic compound biosynthetic process","1/10","132/2428",0.428826547530764,0.564330509234989,0.564330509234989,"CG5037",1
"GO:0051641","cellular localization","2/10","347/2428",0.429619355417604,0.564330509234989,0.564330509234989,"CG3104/IFT43",2
"GO:0006812","cation transport","1/10","137/2428",0.441167777049289,0.569841712021998,0.569841712021998,"trp",1
"GO:0007186","G protein-coupled receptor signaling pathway","1/10","137/2428",0.441167777049289,0.569841712021998,0.569841712021998,"trp",1
"GO:0042592","homeostatic process","1/10","144/2428",0.458042379571412,0.586748502756768,0.586748502756768,"trp",1
"GO:0050808","synapse organization","1/10","147/2428",0.465132882485312,0.590947514632978,0.590947514632978,"DIP-zeta",1
"GO:0006629","lipid metabolic process","1/10","166/2428",0.508133908260805,0.637885478229075,0.637885478229075,"CG17928",1
"GO:0006139","nucleobase-containing compound metabolic process","1/10","167/2428",0.51030838258326,0.637885478229075,0.637885478229075,"Ugt35A1",1
"GO:0050877","nervous system process","1/10","182/2428",0.541903813954907,0.668074494135697,0.668074494135697,"trp",1
"GO:0044271","cellular nitrogen compound biosynthetic process","1/10","186/2428",0.550013306909194,0.668074494135697,0.668074494135697,"CG5037",1
"GO:0032879","regulation of localization","1/10","188/2428",0.554019400623322,0.668074494135697,0.668074494135697,"trp",1
"GO:0007610","behavior","1/10","189/2428",0.556010385441967,0.668074494135697,0.668074494135697,"trp",1
"GO:1901135","carbohydrate derivative metabolic process","1/10","189/2428",0.556010385441967,0.668074494135697,0.668074494135697,"Ugt35A1",1
"GO:0031323","regulation of cellular metabolic process","1/10","202/2428",0.581175233288211,0.692939701228252,0.692939701228252,"Atg4a",1
"GO:0044248","cellular catabolic process","1/10","206/2428",0.588655730537143,0.693062303908455,0.693062303908455,"Atg4a",1
"GO:0120036","plasma membrane bounded cell projection organization","1/10","210/2428",0.596015766177735,0.693062303908455,0.693062303908455,"IFT43",1
"GO:0044281","small molecule metabolic process","1/10","215/2428",0.605049041109166,0.693062303908455,0.693062303908455,"Ugt35A1",1
"GO:0030030","cell projection organization","1/10","217/2428",0.60861115125132,0.693062303908455,0.693062303908455,"IFT43",1
"GO:0003008","system process","1/10","218/2428",0.610381340526529,0.693062303908455,0.693062303908455,"trp",1
"GO:0019222","regulation of metabolic process","1/10","222/2428",0.617390269132099,0.693062303908455,0.693062303908455,"Atg4a",1
"GO:0048523","negative regulation of cellular process","1/10","223/2428",0.619124674077103,0.693062303908455,0.693062303908455,"trp",1
"GO:0006811","ion transport","1/10","224/2428",0.62085199981825,0.693062303908455,0.693062303908455,"trp",1
"GO:0006928","movement of cell or subcellular component","1/10","226/2428",0.624285516390683,0.693062303908455,0.693062303908455,"IFT43",1
"GO:0009056","catabolic process","1/10","227/2428",0.625991758368927,0.693062303908455,0.693062303908455,"Atg4a",1
"GO:0008104","protein localization","1/10","240/2428",0.647547159810746,0.71184262248699,0.71184262248699,"trp",1
"GO:1901566","organonitrogen compound biosynthetic process","1/10","260/2428",0.678531830262275,0.737078780689329,0.737078780689329,"CG5037",1
"GO:0048519","negative regulation of biological process","1/10","261/2428",0.680014617023058,0.737078780689329,0.737078780689329,"trp",1
"GO:0033036","macromolecule localization","1/10","270/2428",0.693085287497998,0.746029302515206,0.746029302515206,"trp",1
"GO:0006793","phosphorus metabolic process","1/10","310/2428",0.745556523563355,0.796974214843586,0.796974214843586,"Ugt35A1",1
"GO:0009605","response to external stimulus","1/10","323/2428",0.760781034492313,0.806396057776626,0.806396057776626,"trp",1
"GO:0042221","response to chemical","1/10","335/2428",0.774101421306259,0.806396057776626,0.806396057776626,"trp",1
"GO:0006464","cellular protein modification process","1/10","336/2428",0.775180726507853,0.806396057776626,0.806396057776626,"Atg4a",1
"GO:0036211","protein modification process","1/10","336/2428",0.775180726507853,0.806396057776626,0.806396057776626,"Atg4a",1
"GO:0043412","macromolecule modification","1/10","352/2428",0.791830062852915,0.818224398281346,0.818224398281346,"Atg4a",1
"GO:0044249","cellular biosynthetic process","1/10","375/2428",0.813822058845117,0.835380259079425,0.835380259079425,"CG5037",1
"GO:1901576","organic substance biosynthetic process","1/10","399/2428",0.8345197190011,0.849523134044411,0.849523134044411,"CG5037",1
"GO:0009058","biosynthetic process","1/10","404/2428",0.838561545218032,0.849523134044411,0.849523134044411,"CG5037",1
"GO:0044267","cellular protein metabolic process","1/10","462/2428",0.879371124871396,0.885081326980951,0.885081326980951,"Atg4a",1
"GO:0065008","regulation of biological quality","1/10","484/2428",0.892237939592172,0.892237939592172,0.892237939592172,"trp",1
