"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005576","extracellular region","30/203","305/2522",0.134146903842103,0.9639943905985,0.9639943905985,"NimB1/PGRP-LF/PPO1/CG6421/CG30203/CG43165/GXIVsPLA2/Burs/CG1552/Toll-7/Pvf1/sxe2/clt/CG32052/Cpr64Ac/CG12896/Fili/AstA/retinin/Crz/Pde1c/SIFa/Trissin/Obp56h/CG33462/Lcp65Ag2/Mip/TotX/Obp18a/l(2)k05911",30
"GO:0098805","whole membrane","10/203","88/2522",0.165792500099846,0.9639943905985,0.9639943905985,"Slc25A46a/MRP/Atg12/Sara/Pex11/Pi3K59F/Atg5/Vti1a/Syx17/uif",10
"GO:0000314","organellar small ribosomal subunit","3/203","18/2522",0.171846746684239,0.9639943905985,0.9639943905985,"mRpS2/mRpS34/mRpS33",3
"GO:0005763","mitochondrial small ribosomal subunit","3/203","18/2522",0.171846746684239,0.9639943905985,0.9639943905985,"mRpS2/mRpS34/mRpS33",3
"GO:0005774","vacuolar membrane","3/203","18/2522",0.171846746684239,0.9639943905985,0.9639943905985,"MRP/Pi3K59F/Syx17",3
"GO:0099738","cell cortex region","5/203","37/2522",0.172307795096191,0.9639943905985,0.9639943905985,"baz/sano/Git/Rim/loco",5
"GO:0015935","small ribosomal subunit","3/203","19/2522",0.192710179045741,0.9639943905985,0.9639943905985,"mRpS2/mRpS34/mRpS33",3
"GO:0044437","vacuolar part","3/203","19/2522",0.192710179045741,0.9639943905985,0.9639943905985,"MRP/Pi3K59F/Syx17",3
"GO:0016324","apical plasma membrane","5/203","39/2522",0.200744633725176,0.9639943905985,0.9639943905985,"baz/Pde6/chas/ClC-a/uif",5
"GO:0030863","cortical cytoskeleton","2/203","11/2522",0.219983057135018,0.9639943905985,0.9639943905985,"Git/Rim",2
"GO:0005912","adherens junction","6/203","51/2522",0.22361264373593,0.9639943905985,0.9639943905985,"cno/baz/PDZ-GEF/chas/Lrt/shot",6
"GO:0070161","anchoring junction","6/203","51/2522",0.22361264373593,0.9639943905985,0.9639943905985,"cno/baz/PDZ-GEF/chas/Lrt/shot",6
"GO:0044391","ribosomal subunit","5/203","41/2522",0.230647422465924,0.9639943905985,0.9639943905985,"mRpL38/mRpS2/mRpS34/mRpS33/mRpL33",5
"GO:0044448","cell cortex part","6/203","52/2522",0.237145053649579,0.9639943905985,0.9639943905985,"Sep5/baz/sano/Git/Rim/loco",6
"GO:0005938","cell cortex","8/203","74/2522",0.241476267233909,0.9639943905985,0.9639943905985,"Sep5/spri/cno/baz/sano/Git/Rim/loco",8
"GO:0000313","organellar ribosome","5/203","42/2522",0.246062370712175,0.9639943905985,0.9639943905985,"mRpL38/mRpS2/mRpS34/mRpS33/mRpL33",5
"GO:0005761","mitochondrial ribosome","5/203","42/2522",0.246062370712175,0.9639943905985,0.9639943905985,"mRpL38/mRpS2/mRpS34/mRpS33/mRpL33",5
"GO:0005887","integral component of plasma membrane","26/203","281/2522",0.24690329962087,0.9639943905985,0.9639943905985,"PGRP-LF/DIP-zeta/nAChRalpha7/Cad87A/Cad96Ca/DIP-gamma/MRP/Tsp42Ej/kek2/babo/Octbeta2R/CG1208/Elk/dpr7/rk/Teh2/ClC-a/Lkr/CG33310/Osi22/Shawl/GABA-B-R3/pasi1/Pdfr/dpr1/Dscam4",26
"GO:0008076","voltage-gated potassium channel complex","2/203","12/2522",0.250832710325475,0.9639943905985,0.9639943905985,"Elk/Shawl",2
"GO:0099568","cytoplasmic region","8/203","75/2522",0.253045576479021,0.9639943905985,0.9639943905985,"Sep5/spri/cno/baz/sano/Git/Rim/loco",8
"GO:0005840","ribosome","5/203","43/2522",0.261739687135281,0.9639943905985,0.9639943905985,"mRpL38/mRpS2/mRpS34/mRpS33/mRpL33",5
"GO:0034705","potassium channel complex","2/203","13/2522",0.281791862466046,0.9639943905985,0.9639943905985,"Elk/Shawl",2
"GO:0098588","bounding membrane of organelle","12/203","124/2522",0.292727283512824,0.9639943905985,0.9639943905985,"Slc25A46a/MRP/Sara/ICA69/Pex11/CG7990/Pi3K59F/Efr/CG33635/Vti1a/Syx17/uif",12
"GO:0031226","intrinsic component of plasma membrane","26/203","289/2522",0.297263640958869,0.9639943905985,0.9639943905985,"PGRP-LF/DIP-zeta/nAChRalpha7/Cad87A/Cad96Ca/DIP-gamma/MRP/Tsp42Ej/kek2/babo/Octbeta2R/CG1208/Elk/dpr7/rk/Teh2/ClC-a/Lkr/CG33310/Osi22/Shawl/GABA-B-R3/pasi1/Pdfr/dpr1/Dscam4",26
"GO:0098798","mitochondrial protein complex","6/203","57/2522",0.308004627842045,0.9639943905985,0.9639943905985,"mRpL38/CG8199/mRpS2/mRpS34/mRpS33/mRpL33",6
"GO:0005769","early endosome","4/203","35/2522",0.309578246330385,0.9639943905985,0.9639943905985,"Klp98A/Sara/Pi3K59F/uif",4
"GO:0031253","cell projection membrane","4/203","35/2522",0.309578246330385,0.9639943905985,0.9639943905985,"DIP-gamma/dpr7/Shawl/dpr1",4
"GO:0005913","cell-cell adherens junction","2/203","14/2522",0.312644074530138,0.9639943905985,0.9639943905985,"cno/baz",2
"GO:0016327","apicolateral plasma membrane","2/203","14/2522",0.312644074530138,0.9639943905985,0.9639943905985,"baz/PDZ-GEF",2
"GO:0005874","microtubule","3/203","25/2522",0.326537259095607,0.9639943905985,0.9639943905985,"Klp98A/tau/shot",3
"GO:0005777","peroxisome","4/203","36/2522",0.328435202829706,0.9639943905985,0.9639943905985,"CROT/Pex11/Pi3K59F/CG12512",4
"GO:0042579","microbody","4/203","36/2522",0.328435202829706,0.9639943905985,0.9639943905985,"CROT/Pex11/Pi3K59F/CG12512",4
"GO:0000139","Golgi membrane","5/203","48/2522",0.342848013275126,0.9639943905985,0.9639943905985,"ICA69/CG7990/Efr/CG33635/Vti1a",5
"GO:0031201","SNARE complex","2/203","15/2522",0.343206727739746,0.9639943905985,0.9639943905985,"Vti1a/Syx17",2
"GO:0010008","endosome membrane","3/203","26/2522",0.349358024001224,0.9639943905985,0.9639943905985,"Sara/Vti1a/uif",3
"GO:0016323","basolateral plasma membrane","3/203","26/2522",0.349358024001224,0.9639943905985,0.9639943905985,"ZnT77C/ClC-a/Lkr",3
"GO:0045179","apical cortex","3/203","26/2522",0.349358024001224,0.9639943905985,0.9639943905985,"baz/sano/loco",3
"GO:0005759","mitochondrial matrix","6/203","60/2522",0.352205821366131,0.9639943905985,0.9639943905985,"mRpL38/CG8199/mRpS2/mRpS34/mRpS33/mRpL33",6
"GO:0044440","endosomal part","4/203","38/2522",0.366304878036484,0.9639943905985,0.9639943905985,"Sara/Vti1a/SIDL/uif",4
"GO:0009986","cell surface","3/203","27/2522",0.372099550139808,0.9639943905985,0.9639943905985,"boi/Toll-7/qvr",3
"GO:0098590","plasma membrane region","14/203","156/2522",0.37424378981941,0.9639943905985,0.9639943905985,"nAChRalpha7/DIP-gamma/baz/Pde6/PDZ-GEF/dpr7/gukh/ZnT77C/chas/ClC-a/Lkr/Shawl/dpr1/uif",14
"GO:0032991","protein-containing complex","42/203","497/2522",0.386096119355573,0.9639943905985,0.9639943905985,"Sep5/Hakai/CG6758/Blos2/Wdr24/nAChRalpha7/Klp98A/Cad96Ca/Atg12/baz/Grip163/GatB/Trs20/Ranbp16/Socs36E/Burs/mRpL38/CG32581/babo/fws/Pi3K59F/Elk/CG8199/Mdr65/mRpS2/CG12096/CG33310/Lrt/Atg5/mRpS34/Shawl/GABA-B-R3/tau/Vti1a/mRpS33/mRpL33/Atg1/SIDL/Kmn1/Ubr3/Syx17/Vha36-3",42
"GO:0044431","Golgi apparatus part","10/203","110/2522",0.391753431484807,0.9639943905985,0.9639943905985,"ICA69/fws/CG7990/frc/Efr/Pgant6/Sec71/CG33635/Vti1a/SIDL",10
"GO:1990904","ribonucleoprotein complex","5/203","51/2522",0.392494385638077,0.9639943905985,0.9639943905985,"mRpL38/mRpS2/mRpS34/mRpS33/mRpL33",5
"GO:0000323","lytic vacuole","3/203","28/2522",0.394691592900166,0.9639943905985,0.9639943905985,"Wdr24/Tsp42Ej/dsb",3
"GO:0005764","lysosome","3/203","28/2522",0.394691592900166,0.9639943905985,0.9639943905985,"Wdr24/Tsp42Ej/dsb",3
"GO:0043228","non-membrane-bounded organelle","18/203","207/2522",0.400117183967799,0.9639943905985,0.9639943905985,"Sep5/Blos2/Klp98A/Ank/Grip163/mRpL38/Git/Rim/gukh/mRpS2/ClC-a/mRpS34/CG9186/tau/shot/mRpS33/mRpL33/Kmn1",18
"GO:0043232","intracellular non-membrane-bounded organelle","18/203","207/2522",0.400117183967799,0.9639943905985,0.9639943905985,"Sep5/Blos2/Klp98A/Ank/Grip163/mRpL38/Git/Rim/gukh/mRpS2/ClC-a/mRpS34/CG9186/tau/shot/mRpS33/mRpL33/Kmn1",18
"GO:0030173","integral component of Golgi membrane","2/203","17/2522",0.402878408964844,0.9639943905985,0.9639943905985,"Efr/Vti1a",2
"GO:0044450","microtubule organizing center part","2/203","17/2522",0.402878408964844,0.9639943905985,0.9639943905985,"Blos2/Grip163",2
"GO:0043025","neuronal cell body","4/203","40/2522",0.404081177112453,0.9639943905985,0.9639943905985,"na/Rab39/Shawl/Pdfr",4
"GO:0005783","endoplasmic reticulum","15/203","172/2522",0.411350834619866,0.9639943905985,0.9639943905985,"CG8314/PIG-F/CG32581/fws/CG7990/ReepB/tank/CG33110/CG11357/Efr/PIG-G/Pgant6/CG9186/Vti1a/Ugt36F1",15
"GO:0043296","apical junction complex","3/203","29/2522",0.417070411149862,0.9639943905985,0.9639943905985,"cno/baz/Mdr65",3
"GO:0030176","integral component of endoplasmic reticulum membrane","3/203","30/2522",0.439178599665113,0.9639943905985,0.9639943905985,"CG33110/Efr/PIG-G",3
"GO:0098791","Golgi subcompartment","8/203","91/2522",0.452214851545037,0.9639943905985,0.9639943905985,"ICA69/CG7990/frc/Efr/Pgant6/Sec71/CG33635/Vti1a",8
"GO:0031228","intrinsic component of Golgi membrane","2/203","19/2522",0.459880565303352,0.9639943905985,0.9639943905985,"Efr/Vti1a",2
"GO:0031301","integral component of organelle membrane","3/203","31/2522",0.460964873488615,0.9639943905985,0.9639943905985,"Pex11/Efr/Vti1a",3
"GO:0099513","polymeric cytoskeletal fiber","3/203","31/2522",0.460964873488615,0.9639943905985,0.9639943905985,"Klp98A/tau/shot",3
"GO:0044297","cell body","4/203","44/2522",0.47809098779678,0.9639943905985,0.9639943905985,"na/Rab39/Shawl/Pdfr",4
"GO:0030054","cell junction","7/203","81/2522",0.481184368416035,0.9639943905985,0.9639943905985,"cno/baz/PDZ-GEF/chas/Mdr65/Lrt/shot",7
"GO:0031227","intrinsic component of endoplasmic reticulum membrane","3/203","32/2522",0.482383815517421,0.9639943905985,0.9639943905985,"CG33110/Efr/PIG-G",3
"GO:0031300","intrinsic component of organelle membrane","3/203","32/2522",0.482383815517421,0.9639943905985,0.9639943905985,"Pex11/Efr/Vti1a",3
"GO:0030424","axon","9/203","107/2522",0.497472040006793,0.9639943905985,0.9639943905985,"robo2/na/Burs/ReepB/gukh/Shawl/tau/shot/Dscam4",9
"GO:0044459","plasma membrane part","36/203","442/2522",0.498931037416102,0.9639943905985,0.9639943905985,"PGRP-LF/DIP-zeta/nAChRalpha7/Cad87A/Cad96Ca/DIP-gamma/MRP/baz/Pde6/Tsp42Ej/kek2/babo/Octbeta2R/PDZ-GEF/Toll-7/CG1208/Elk/dpr7/rk/Teh2/gukh/ZnT77C/chas/Mdr65/ClC-a/Lkr/CG33310/Osi22/qvr/Shawl/GABA-B-R3/pasi1/Pdfr/dpr1/Dscam4/uif",36
"GO:0098552","side of membrane","3/203","33/2522",0.503395596934702,0.9639943905985,0.9639943905985,"baz/Toll-7/qvr",3
"GO:0005789","endoplasmic reticulum membrane","7/203","83/2522",0.507787501484574,0.9639943905985,0.9639943905985,"PIG-F/CG32581/CG7990/CG33110/Efr/PIG-G/Vti1a",7
"GO:0005794","Golgi apparatus","15/203","184/2522",0.521353996513734,0.9639943905985,0.9639943905985,"CG8314/Rab39/RhoGAP15B/ICA69/fws/CG7990/Mppe/CG11357/frc/Efr/Pgant6/Sec71/CG33635/Vti1a/SIDL",15
"GO:0098802","plasma membrane receptor complex","3/203","34/2522",0.523965678622091,0.9639943905985,0.9639943905985,"nAChRalpha7/babo/GABA-B-R3",3
"GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network","7/203","85/2522",0.533930139703968,0.9639943905985,0.9639943905985,"PIG-F/CG32581/CG7990/CG33110/Efr/PIG-G/Vti1a",7
"GO:0044432","endoplasmic reticulum part","8/203","98/2522",0.538987851749123,0.9639943905985,0.9639943905985,"PIG-F/CG32581/fws/CG7990/CG33110/Efr/PIG-G/Vti1a",8
"GO:0048786","presynaptic active zone","2/203","22/2522",0.539133333085697,0.9639943905985,0.9639943905985,"Git/Rim",2
"GO:0005871","kinesin complex","1/203","10/2522",0.56860357541241,0.9639943905985,0.9639943905985,"Klp98A",1
"GO:0005892","acetylcholine-gated channel complex","1/203","10/2522",0.56860357541241,0.9639943905985,0.9639943905985,"nAChRalpha7",1
"GO:0009925","basal plasma membrane","1/203","10/2522",0.56860357541241,0.9639943905985,0.9639943905985,"ClC-a",1
"GO:0014069","postsynaptic density","1/203","10/2522",0.56860357541241,0.9639943905985,0.9639943905985,"nAChRalpha7",1
"GO:0032279","asymmetric synapse","1/203","10/2522",0.56860357541241,0.9639943905985,0.9639943905985,"nAChRalpha7",1
"GO:0098984","neuron to neuron synapse","1/203","10/2522",0.56860357541241,0.9639943905985,0.9639943905985,"nAChRalpha7",1
"GO:0098827","endoplasmic reticulum subcompartment","7/203","88/2522",0.572087397675474,0.9639943905985,0.9639943905985,"PIG-F/CG32581/CG7990/CG33110/Efr/PIG-G/Vti1a",7
"GO:0015630","microtubule cytoskeleton","6/203","77/2522",0.596189880830948,0.9639943905985,0.9639943905985,"Sep5/Blos2/Klp98A/Grip163/tau/shot",6
"GO:0031974","membrane-enclosed lumen","6/203","77/2522",0.596189880830948,0.9639943905985,0.9639943905985,"mRpL38/CG8199/mRpS2/mRpS34/mRpS33/mRpL33",6
"GO:0036477","somatodendritic compartment","6/203","77/2522",0.596189880830948,0.9639943905985,0.9639943905985,"na/nAChRalpha7/Rab39/Shawl/tau/Pdfr",6
"GO:0043233","organelle lumen","6/203","77/2522",0.596189880830948,0.9639943905985,0.9639943905985,"mRpL38/CG8199/mRpS2/mRpS34/mRpS33/mRpL33",6
"GO:0070013","intracellular organelle lumen","6/203","77/2522",0.596189880830948,0.9639943905985,0.9639943905985,"mRpL38/CG8199/mRpS2/mRpS34/mRpS33/mRpL33",6
"GO:0043235","receptor complex","4/203","51/2522",0.597705654398678,0.9639943905985,0.9639943905985,"nAChRalpha7/Cad96Ca/babo/GABA-B-R3",4
"GO:0099023","tethering complex","3/203","38/2522",0.60130581910465,0.9639943905985,0.9639943905985,"Trs20/fws/SIDL",3
"GO:0030660","Golgi-associated vesicle membrane","1/203","11/2522",0.603465627240149,0.9639943905985,0.9639943905985,"Vti1a",1
"GO:0000315","organellar large ribosomal subunit","2/203","25/2522",0.610037010186779,0.9639943905985,0.9639943905985,"mRpL38/mRpL33",2
"GO:0005762","mitochondrial large ribosomal subunit","2/203","25/2522",0.610037010186779,0.9639943905985,0.9639943905985,"mRpL38/mRpL33",2
"GO:0015934","large ribosomal subunit","2/203","25/2522",0.610037010186779,0.9639943905985,0.9639943905985,"mRpL38/mRpL33",2
"GO:0005634","nucleus","3/203","39/2522",0.619312466628794,0.9639943905985,0.9639943905985,"ewg/Ranbp16/dnc",3
"GO:0005768","endosome","8/203","106/2522",0.631054157623648,0.9639943905985,0.9639943905985,"Klp98A/Rab39/Sara/Pi3K59F/CG3309/Vti1a/SIDL/uif",8
"GO:0098797","plasma membrane protein complex","8/203","106/2522",0.631054157623648,0.9639943905985,0.9639943905985,"nAChRalpha7/baz/babo/Elk/Mdr65/CG33310/Shawl/GABA-B-R3",8
"GO:0005875","microtubule associated complex","2/203","26/2522",0.631760259035575,0.9639943905985,0.9639943905985,"Klp98A/tau",2
"GO:0000775","chromosome, centromeric region","1/203","12/2522",0.635523165141483,0.9639943905985,0.9639943905985,"Kmn1",1
"GO:0000776","kinetochore","1/203","12/2522",0.635523165141483,0.9639943905985,0.9639943905985,"Kmn1",1
"GO:0030426","growth cone","1/203","12/2522",0.635523165141483,0.9639943905985,0.9639943905985,"shot",1
"GO:0030427","site of polarized growth","1/203","12/2522",0.635523165141483,0.9639943905985,0.9639943905985,"shot",1
"GO:0031082","BLOC complex","1/203","12/2522",0.635523165141483,0.9639943905985,0.9639943905985,"Blos2",1
"GO:0005856","cytoskeleton","10/203","133/2522",0.640146987348621,0.9639943905985,0.9639943905985,"Sep5/Blos2/Klp98A/Grip163/Git/Rim/gukh/ClC-a/tau/shot",10
"GO:0150034","distal axon","4/203","55/2522",0.658278033505573,0.9639943905985,0.9639943905985,"na/Burs/gukh/shot",4
"GO:1902495","transmembrane transporter complex","5/203","69/2522",0.664119376872147,0.9639943905985,0.9639943905985,"nAChRalpha7/Elk/Mdr65/CG33310/Shawl",5
"GO:1990351","transporter complex","5/203","69/2522",0.664119376872147,0.9639943905985,0.9639943905985,"nAChRalpha7/Elk/Mdr65/CG33310/Shawl",5
"GO:0044428","nuclear part","1/203","13/2522",0.665000773697769,0.9639943905985,0.9639943905985,"Ranbp16",1
"GO:0048471","perinuclear region of cytoplasm","1/203","13/2522",0.665000773697769,0.9639943905985,0.9639943905985,"Hakai",1
"GO:0098687","chromosomal region","1/203","13/2522",0.665000773697769,0.9639943905985,0.9639943905985,"Kmn1",1
"GO:0005819","spindle","2/203","28/2522",0.672367079043165,0.9639943905985,0.9639943905985,"Grip163/shot",2
"GO:0033267","axon part","4/203","56/2522",0.672430749413292,0.9639943905985,0.9639943905985,"na/Burs/gukh/shot",4
"GO:0031984","organelle subcompartment","12/203","163/2522",0.674897783923585,0.9639943905985,0.9639943905985,"PIG-F/ICA69/CG32581/CG7990/CG33110/frc/Efr/PIG-G/Pgant6/Sec71/CG33635/Vti1a",12
"GO:0031012","extracellular matrix","5/203","70/2522",0.676755954412889,0.9639943905985,0.9639943905985,"CG30203/Toll-7/Cpr64Ac/Fili/Lcp65Ag2",5
"GO:0043005","neuron projection","14/203","190/2522",0.681442817296269,0.9639943905985,0.9639943905985,"robo2/na/nAChRalpha7/DIP-gamma/Burs/ReepB/dpr7/gukh/Shawl/tau/Pdfr/shot/dpr1/Dscam4",14
"GO:0019898","extrinsic component of membrane","3/203","43/2522",0.685735487315292,0.9639943905985,0.9639943905985,"Socs36E/Pi3K59F/ImpE3",3
"GO:0043679","axon terminus","3/203","43/2522",0.685735487315292,0.9639943905985,0.9639943905985,"na/Burs/gukh",3
"GO:0030134","COPII-coated ER to Golgi transport vesicle","1/203","14/2522",0.692105135172203,0.9639943905985,0.9639943905985,"Vti1a",1
"GO:0031902","late endosome membrane","1/203","14/2522",0.692105135172203,0.9639943905985,0.9639943905985,"Vti1a",1
"GO:0044306","neuron projection terminus","3/203","44/2522",0.700928987280061,0.9639943905985,0.9639943905985,"na/Burs/gukh",3
"GO:0099081","supramolecular polymer","3/203","44/2522",0.700928987280061,0.9639943905985,0.9639943905985,"Klp98A/tau/shot",3
"GO:0099512","supramolecular fiber","3/203","44/2522",0.700928987280061,0.9639943905985,0.9639943905985,"Klp98A/tau/shot",3
"GO:0012505","endomembrane system","33/203","439/2522",0.703606379583471,0.9639943905985,0.9639943905985,"CG8314/stnA/Klp98A/PIG-F/Rab39/RhoGAP15B/Ranbp16/Sara/ICA69/CG32581/fws/CG7990/Pi3K59F/ReepB/Mppe/Rim/tank/CG33110/CG11357/frc/CG3309/Efr/PIG-G/Pgant6/Sec71/CG9186/CG33635/Vti1a/CG14715/SIDL/Syx17/uif/Ugt36F1",33
"GO:0031090","organelle membrane","12/203","167/2522",0.707726941792119,0.9639943905985,0.9639943905985,"Slc25A46a/MRP/Sara/ICA69/Pex11/CG7990/Pi3K59F/Efr/CG33635/Vti1a/Syx17/uif",12
"GO:0099080","supramolecular complex","3/203","45/2522",0.71556132219367,0.9639943905985,0.9639943905985,"Klp98A/tau/shot",3
"GO:0030662","coated vesicle membrane","1/203","15/2522",0.717026449988807,0.9639943905985,0.9639943905985,"Vti1a",1
"GO:0098796","membrane protein complex","14/203","195/2522",0.719183154667885,0.9639943905985,0.9639943905985,"nAChRalpha7/baz/Socs36E/CG32581/babo/Pi3K59F/Elk/Mdr65/CG33310/Shawl/GABA-B-R3/Vti1a/Syx17/Vha36-3",14
"GO:0097458","neuron part","18/203","248/2522",0.721455728026781,0.9639943905985,0.9639943905985,"robo2/na/stnA/nAChRalpha7/DIP-gamma/Rab39/Burs/Git/ReepB/dpr7/Rim/gukh/Shawl/tau/Pdfr/shot/dpr1/Dscam4",18
"GO:0005918","septate junction","1/203","16/2522",0.739939745023618,0.9639943905985,0.9639943905985,"Mdr65",1
"GO:0030136","clathrin-coated vesicle","1/203","16/2522",0.739939745023618,0.9639943905985,0.9639943905985,"Vti1a",1
"GO:0032153","cell division site","1/203","16/2522",0.739939745023618,0.9639943905985,0.9639943905985,"Grip163",1
"GO:0032155","cell division site part","1/203","16/2522",0.739939745023618,0.9639943905985,0.9639943905985,"Grip163",1
"GO:0099572","postsynaptic specialization","1/203","16/2522",0.739939745023618,0.9639943905985,0.9639943905985,"nAChRalpha7",1
"GO:0005815","microtubule organizing center","2/203","32/2522",0.742679018149413,0.9639943905985,0.9639943905985,"Blos2/Grip163",2
"GO:0044446","intracellular organelle part","35/203","474/2522",0.750329172098667,0.9639943905985,0.9639943905985,"Sep5/Slc25A46a/Blos2/Klp98A/MRP/PIG-F/Grip163/Ranbp16/Sara/mRpL38/ICA69/CG32581/Pex11/fws/CG7990/Pi3K59F/CG33110/CG8199/frc/Efr/mRpS2/PIG-G/Pgant6/Sec71/mRpS34/CG33635/tau/Vti1a/shot/mRpS33/mRpL33/SIDL/Kmn1/Syx17/uif",35
"GO:0044463","cell projection part","10/203","146/2522",0.753560114078759,0.9639943905985,0.9639943905985,"na/nAChRalpha7/DIP-gamma/Burs/dpr7/gukh/Shawl/tau/shot/dpr1",10
"GO:0120038","plasma membrane bounded cell projection part","10/203","146/2522",0.753560114078759,0.9639943905985,0.9639943905985,"na/nAChRalpha7/DIP-gamma/Burs/dpr7/gukh/Shawl/tau/shot/dpr1",10
"GO:0030425","dendrite","3/203","48/2522",0.756152571339519,0.9639943905985,0.9639943905985,"nAChRalpha7/Shawl/tau",3
"GO:0097447","dendritic tree","3/203","48/2522",0.756152571339519,0.9639943905985,0.9639943905985,"nAChRalpha7/Shawl/tau",3
"GO:0000151","ubiquitin ligase complex","2/203","33/2522",0.758116658227781,0.9639943905985,0.9639943905985,"CG6758/Ubr3",2
"GO:0044427","chromosomal part","1/203","17/2522",0.761006078527291,0.9639943905985,0.9639943905985,"Kmn1",1
"GO:0070160","tight junction","1/203","17/2522",0.761006078527291,0.9639943905985,0.9639943905985,"Mdr65",1
"GO:0098858","actin-based cell projection","1/203","17/2522",0.761006078527291,0.9639943905985,0.9639943905985,"shot",1
"GO:0044429","mitochondrial part","7/203","106/2522",0.764113071728915,0.9639943905985,0.9639943905985,"Slc25A46a/mRpL38/CG8199/mRpS2/mRpS34/mRpS33/mRpL33",7
"GO:0005911","cell-cell junction","3/203","49/2522",0.7686088180228,0.9639943905985,0.9639943905985,"cno/baz/Mdr65",3
"GO:0042734","presynaptic membrane","1/203","18/2522",0.780373649808313,0.9639943905985,0.9639943905985,"gukh",1
"GO:0045178","basal part of cell","1/203","18/2522",0.780373649808313,0.9639943905985,0.9639943905985,"ClC-a",1
"GO:0031982","vesicle","14/203","205/2522",0.786016241589454,0.9639943905985,0.9639943905985,"spri/Hakai/stnA/Klp98A/Rab39/Sara/Pi3K59F/Rim/CG3309/CG12896/Vti1a/SIDL/dsb/uif",14
"GO:0031410","cytoplasmic vesicle","13/203","192/2522",0.789452277291518,0.9639943905985,0.9639943905985,"spri/Hakai/stnA/Klp98A/Rab39/Sara/Pi3K59F/Rim/CG3309/Vti1a/SIDL/dsb/uif",13
"GO:0097708","intracellular vesicle","13/203","192/2522",0.789452277291518,0.9639943905985,0.9639943905985,"spri/Hakai/stnA/Klp98A/Rab39/Sara/Pi3K59F/Rim/CG3309/Vti1a/SIDL/dsb/uif",13
"GO:0098793","presynapse","6/203","95/2522",0.790927705954661,0.9639943905985,0.9639943905985,"na/stnA/Burs/Git/Rim/gukh",6
"GO:0005770","late endosome","2/203","37/2522",0.812123631123382,0.9639943905985,0.9639943905985,"Rab39/Vti1a",2
"GO:0005795","Golgi stack","2/203","37/2522",0.812123631123382,0.9639943905985,0.9639943905985,"frc/Pgant6",2
