"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019897","extrinsic component of plasma membrane","1/16","24/2522",0.142254848880361,0.474252111375645,0.465557956761426,"Galphas",1
"GO:0005874","microtubule","1/16","25/2522",0.147748813018838,0.474252111375645,0.465557956761426,"Klp68D",1
"GO:0005875","microtubule associated complex","1/16","26/2522",0.153209773768417,0.474252111375645,0.465557956761426,"Klp68D",1
"GO:0098562","cytoplasmic side of membrane","1/16","26/2522",0.153209773768417,0.474252111375645,0.465557956761426,"Galphas",1
"GO:0030176","integral component of endoplasmic reticulum membrane","1/16","30/2522",0.174727270740905,0.474252111375645,0.465557956761426,"meigo",1
"GO:0031301","integral component of organelle membrane","1/16","31/2522",0.18002597205236,0.474252111375645,0.465557956761426,"meigo",1
"GO:0099513","polymeric cytoskeletal fiber","1/16","31/2522",0.18002597205236,0.474252111375645,0.465557956761426,"Klp68D",1
"GO:0098588","bounding membrane of organelle","2/16","124/2522",0.184072377685818,0.474252111375645,0.465557956761426,"meigo/Debcl",2
"GO:0031227","intrinsic component of endoplasmic reticulum membrane","1/16","32/2522",0.185292766290482,0.474252111375645,0.465557956761426,"meigo",1
"GO:0031300","intrinsic component of organelle membrane","1/16","32/2522",0.185292766290482,0.474252111375645,0.465557956761426,"meigo",1
"GO:0098552","side of membrane","1/16","33/2522",0.190527832852471,0.474252111375645,0.465557956761426,"Galphas",1
"GO:0032991","protein-containing complex","5/16","497/2522",0.19241621451248,0.474252111375645,0.465557956761426,"Cul2/Galphas/KLHL18/Klp68D/Wdr59",5
"GO:0005777","peroxisome","1/16","36/2522",0.206044446425905,0.474252111375645,0.465557956761426,"CG30427",1
"GO:0042579","microbody","1/16","36/2522",0.206044446425905,0.474252111375645,0.465557956761426,"CG30427",1
"GO:0043025","neuronal cell body","1/16","40/2522",0.226299797586557,0.474252111375645,0.465557956761426,"fra",1
"GO:0044463","cell projection part","2/16","146/2522",0.236039199975468,0.474252111375645,0.465557956761426,"fra/X11L",2
"GO:0120038","plasma membrane bounded cell projection part","2/16","146/2522",0.236039199975468,0.474252111375645,0.465557956761426,"fra/X11L",2
"GO:0031966","mitochondrial membrane","1/16","42/2522",0.236244826773962,0.474252111375645,0.465557956761426,"Debcl",1
"GO:0005773","vacuole","1/16","43/2522",0.241172279504453,0.474252111375645,0.465557956761426,"Atg18a",1
"GO:0044297","cell body","1/16","44/2522",0.246069917071184,0.474252111375645,0.465557956761426,"fra",1
"GO:0099081","supramolecular polymer","1/16","44/2522",0.246069917071184,0.474252111375645,0.465557956761426,"Klp68D",1
"GO:0099512","supramolecular fiber","1/16","44/2522",0.246069917071184,0.474252111375645,0.465557956761426,"Klp68D",1
"GO:0099080","supramolecular complex","1/16","45/2522",0.250937907921411,0.474252111375645,0.465557956761426,"Klp68D",1
"GO:0005740","mitochondrial envelope","1/16","46/2522",0.255776419618326,0.474252111375645,0.465557956761426,"Debcl",1
"GO:0098794","postsynapse","1/16","46/2522",0.255776419618326,0.474252111375645,0.465557956761426,"X11L",1
"GO:0000139","Golgi membrane","1/16","48/2522",0.265365671410388,0.481990709296419,0.473154688014226,"meigo",1
"GO:0031967","organelle envelope","1/16","51/2522",0.279532594169135,0.487811781981432,0.478869046770655,"Debcl",1
"GO:0031975","envelope","1/16","51/2522",0.279532594169135,0.487811781981432,0.478869046770655,"Debcl",1
"GO:0031090","organelle membrane","2/16","167/2522",0.286725233749103,0.490741265455195,0.481744825934727,"meigo/Debcl",2
"GO:0150034","distal axon","1/16","55/2522",0.298023678791025,0.498690772026269,0.489548599387112,"fra",1
"GO:0033267","axon part","1/16","56/2522",0.302576423476612,0.498690772026269,0.489548599387112,"fra",1
"GO:0043005","neuron projection","2/16","190/2522",0.342281292547709,0.553873364304474,0.543719565195403,"fra/X11L",2
"GO:0031012","extracellular matrix","1/16","70/2522",0.363477517426325,0.577669625909695,0.567079585458364,"Galphas",1
"GO:0005938","cell cortex","1/16","74/2522",0.379939546354519,0.589229454933956,0.578427495677331,"sbm",1
"GO:0099568","cytoplasmic region","1/16","75/2522",0.383992229058084,0.589229454933956,0.578427495677331,"sbm",1
"GO:0015630","microtubule cytoskeleton","1/16","77/2522",0.392023208367629,0.59135704313083,0.580516080187569,"Klp68D",1
"GO:0005789","endoplasmic reticulum membrane","1/16","83/2522",0.415531200459875,0.616371280682149,0.605071748038064,"meigo",1
"GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network","1/16","85/2522",0.423175917840086,0.617420601438814,0.606101832281745,"meigo",1
"GO:0098827","endoplasmic reticulum subcompartment","1/16","88/2522",0.434467420839785,0.623670975076465,0.612237621896471,"meigo",1
"GO:0098791","Golgi subcompartment","1/16","91/2522",0.445551449740462,0.625086307384611,0.6136270078406,"meigo",1
"GO:0120025","plasma membrane bounded cell projection","2/16","240/2522",0.458843816908195,0.625086307384611,0.6136270078406,"fra/X11L",2
"GO:0042995","cell projection","2/16","241/2522",0.46108048503146,0.625086307384611,0.6136270078406,"fra/X11L",2
"GO:0044432","endoplasmic reticulum part","1/16","98/2522",0.4706272449074,0.625086307384611,0.6136270078406,"meigo",1
"GO:0097458","neuron part","2/16","248/2522",0.476610176025374,0.625086307384611,0.6136270078406,"fra/X11L",2
"GO:0044430","cytoskeletal part","1/16","100/2522",0.477594032608467,0.625086307384611,0.6136270078406,"Klp68D",1
"GO:0044429","mitochondrial part","1/16","106/2522",0.497982194811662,0.628398684892797,0.616878661692515,"Debcl",1
"GO:0098797","plasma membrane protein complex","1/16","106/2522",0.497982194811662,0.628398684892797,0.616878661692515,"Galphas",1
"GO:0030424","axon","1/16","107/2522",0.501306816038074,0.628398684892797,0.616878661692515,"fra",1
"GO:0044431","Golgi apparatus part","1/16","110/2522",0.511157259179216,0.631847167596531,0.620263925612206,"meigo",1
"GO:0044456","synapse part","1/16","129/2522",0.569430564207968,0.694237263212454,0.681510264300813,"X11L",1
"GO:0005856","cytoskeleton","1/16","133/2522",0.580838106477413,0.698575560493105,0.685769030407187,"Klp68D",1
"GO:0005576","extracellular region","2/16","305/2522",0.593731625449562,0.704561528866814,0.69164526192721,"Galphas/fra",2
"GO:0044446","intracellular organelle part","3/16","474/2522",0.602631951870229,0.705713733111189,0.692776343562729,"meigo/Klp68D/Debcl",3
"GO:0044422","organelle part","3/16","494/2522",0.63343401789727,0.732151007699442,0.718728960840374,"meigo/Klp68D/Debcl",3
"GO:0031984","organelle subcompartment","1/16","163/2522",0.657790694369776,0.739489460079426,0.725932882159579,"meigo",1
"GO:0005829","cytosol","1/16","165/2522",0.662418022609068,0.739489460079426,0.725932882159579,"Atg18a",1
"GO:0045202","synapse","1/16","166/2522",0.664709627037687,0.739489460079426,0.725932882159579,"X11L",1
"GO:0005783","endoplasmic reticulum","1/16","172/2522",0.678155882373858,0.745134241126831,0.731474181118001,"meigo",1
"GO:0005794","Golgi apparatus","1/16","184/2522",0.703545832252089,0.763604622810194,0.749605957341763,"meigo",1
"GO:0098796","membrane protein complex","1/16","195/2522",0.725158857974996,0.773107326148856,0.758934453818511,"Galphas",1
"GO:0005739","mitochondrion","1/16","198/2522",0.730791634113409,0.773107326148856,0.758934453818511,"Debcl",1
"GO:0043228","non-membrane-bounded organelle","1/16","207/2522",0.747047528638221,0.773107326148856,0.758934453818511,"Klp68D",1
"GO:0043232","intracellular non-membrane-bounded organelle","1/16","207/2522",0.747047528638221,0.773107326148856,0.758934453818511,"Klp68D",1
"GO:0044421","extracellular region part","1/16","229/2522",0.782994413914094,0.800994285498326,0.786310179732242,"Galphas",1
"GO:0012505","endomembrane system","1/16","439/2522",0.953577117640232,0.954639182129855,0.93713840469282,"meigo",1
"GO:0044459","plasma membrane part","1/16","442/2522",0.954639182129855,0.954639182129855,0.93713840469282,"Galphas",1
